-2.585250e-01 -4.604470e-01 -7.773700e-02 -1.045290e-01 -7.860000e-03 -1.167570e-01 2.265630e-01 4.618200e-02
-2.404890e-01 -3.908800e-01 -1.035500e-02 -7.442300e-02 5.489300e-02 -1.881390e-01 1.843230e-01 9.181900e-02
-2.155700e-02 -1.311470e-01 -4.041200e-02 -2.734600e-02 -2.202000e-03 -4.501200e-02 9.777800e-02 5.850300e-02
-1.742480e-01 -1.912250e-01 1.542200e-02 -7.606000e-03 3.807200e-02 -8.122700e-02 1.542960e-01 3.151200e-02
-8.157000e-02 -6.518000e-02 -3.065300e-02 1.559500e-02 5.499900e-02 -9.359400e-02 1.951100e-02 8.155800e-02
-9.535000e-02 -2.412450e-01 -1.036000e-01 -2.053800e-02 6.815100e-02 -9.385100e-02 1.681090e-01 -3.091000e-02
-1.081800e-01 -2.440500e-01 -3.564900e-02 3.894400e-02 3.289300e-02 -6.596400e-02 1.651680e-01 6.881400e-02
-3.822500e-02 -1.613590e-01 -9.561800e-02 -2.917300e-02 -3.535400e-02 -2.452900e-02 1.121910e-01 4.395400e-02
-1.660160e-01 -3.529760e-01 -2.294800e-02 -1.235100e-02 -1.154300e-02 -9.019900e-02 2.057760e-01 5.801600e-02
-1.948680e-01 -3.076180e-01 -1.231590e-01 -4.269600e-02 3.366500e-02 -1.193570e-01 1.781570e-01 7.144000e-02
-9.929000e-02 -2.157380e-01 -7.593600e-02 -5.423000e-03 4.180600e-02 -2.156300e-02 1.606900e-01 2.948000e-02
-1.399480e-01 -1.910990e-01 -9.421000e-03 1.050500e-02 5.084500e-02 -8.749100e-02 4.563100e-02 7.814900e-02
-1.931370e-01 -2.849560e-01 -3.573900e-02 -6.700500e-02 -1.040500e-02 -1.106810e-01 9.997300e-02 -2.641400e-02
-1.596350e-01 -3.541550e-01 -5.378200e-02 -7.940100e-02 1.909400e-02 -1.522250e-01 2.339980e-01 4.555000e-03
-1.617830e-01 -2.767840e-01 1.474600e-02 -7.027900e-02 5.922500e-02 -7.173600e-02 1.091520e-01 2.100100e-02
-2.139400e-01 -2.994130e-01 -8.391000e-03 -8.020400e-02 4.455800e-02 -3.842800e-02 1.864790e-01 -2.138700e-02
-1.374360e-01 -1.956550e-01 -2.830200e-02 -1.433900e-02 6.551000e-03 -8.590300e-02 1.678500e-01 1.681000e-02
-1.997130e-01 -3.676780e-01 -6.406900e-02 6.612000e-03 -2.368000e-02 -1.797810e-01 2.448800e-01 8.197400e-02
-5.696300e-02 -1.246650e-01 -7.669300e-02 -2.579300e-02 4.375000e-02 -6.894700e-02 2.122600e-02 5.287500e-02
-4.011000e-02 -2.052660e-01 1.534300e-02 -4.773800e-02 -3.513000e-03 -4.785100e-02 8.810000e-02 -8.902000e-03
-1.419180e-01 -2.705300e-01 -5.371000e-02 -2.891000e-03 -2.597800e-02 -1.528030e-01 2.000390e-01 6.868000e-02
-2.109350e-01 -2.091190e-01 -5.000800e-02 -7.982700e-02 -2.769300e-02 -1.191680e-01 1.431500e-01 -2.353000e-03
-7.258700e-02 -2.302250e-01 -5.773100e-02 -1.636300e-02 1.359400e-02 -1.228790e-01 1.036010e-01 9.630000e-03
-1.297300e-01 -1.930600e-01 -1.054720e-01 -4.592000e-03 1.590400e-02 -4.867700e-02 1.267700e-01 8.670900e-02
-1.461220e-01 -2.676380e-01 -1.144700e-02 3.031200e-02 5.346800e-02 -1.263340e-01 1.671440e-01 5.598300e-02
-1.564000e-01 -2.288210e-01 -7.832100e-02 -4.254500e-02 -3.793900e-02 -9.529100e-02 8.840700e-02 -1.691100e-02
-1.012100e-02 -7.919400e-02 -1.367900e-02 -3.383500e-02 3.589600e-02 -7.958300e-02 9.651200e-02 -8.252000e-03
-3.869000e-02 -1.998520e-01 -7.399800e-02 -6.375100e-02 1.851800e-02 -2.905100e-02 1.101410e-01 7.619300e-02
-1.657380e-01 -2.525120e-01 2.176100e-02 -1.426300e-02 1.748700e-02 -2.978300e-02 1.297940e-01 1.881200e-02
-1.217450e-01 -1.779050e-01 -7.359200e-02 -3.991500e-02 4.548500e-02 -1.011040e-01 1.012920e-01 -2.407400e-02
-5.590100e-02 -2.461020e-01 -8.998100e-02 4.055800e-02 -4.514100e-02 -4.961300e-02 1.576020e-01 -1.138000e-03
-3.178100e-02 -8.973900e-02 2.121900e-02 3.081000e-02 -1.752000e-03 -9.513000e-02 5.319600e-02 -4.883400e-02
-1.606460e-01 -2.827100e-01 -1.151460e-01 -2.160800e-02 2.959200e-02 -8.623400e-02 1.812190e-01 2.447200e-02
-2.160230e-01 -4.118790e-01 -6.109700e-02 2.274300e-02 8.536800e-02 -1.927780e-01 2.066820e-01 1.186360e-01
-1.355480e-01 -2.153650e-01 -4.390000e-04 3.520600e-02 7.189500e-02 -9.900000e-02 1.690600e-01 1.161700e-02
-9.122800e-02 -9.315100e-02 -7.234300e-02 -2.210800e-02 -3.336100e-02 -2.437900e-02 6.293200e-02 -4.368300e-02
-1.529080e-01 -4.036870e-01 -3.965800e-02 -8.636200e-02 3.546600e-02 -2.035810e-01 2.859320e-01 8.792800e-02
-2.777290e-01 -3.568740e-01 -2.326600e-02 -2.439000e-03 5.822200e-02 -9.920600e-02 1.769660e-01 6.044800e-02
-1.176150e-01 -3.394020e-01 -2.879800e-02 -1.862800e-02 -1.290900e-02 -1.364640e-01 1.206880e-01 5.183000e-03
-2.262320e-01 -2.606530e-01 -5.544100e-02 -2.697800e-02 9.650000e-02 -7.296300e-02 1.947150e-01 7.955300e-02
-1.834600e-01 -2.133590e-01 -4.774000e-02 -9.976000e-03 6.281600e-02 -6.295900e-02 9.260100e-02 8.225700e-02
-2.072250e-01 -3.136550e-01 -3.442700e-02 -8.397000e-03 7.362200e-02 -1.020290e-01 1.964480e-01 1.285600e-02
-2.043180e-01 -2.376630e-01 -6.747200e-02 -7.566000e-02 8.407300e-02 -1.349380e-01 1.680170e-01 9.110400e-02
-2.010760e-01 -2.392280e-01 -6.760300e-02 -4.653100e-02 6.890500e-02 -1.567830e-01 2.230910e-01 5.978900e-02
-5.484400e-02 -1.418240e-01 -9.358200e-02 -4.849100e-02 1.681400e-02 -5.892600e-02 8.452600e-02 3.530400e-02
-8.424100e-02 -2.124070e-01 -9.118300e-02 -3.658900e-02 5.696300e-02 -7.850100e-02 1.614720e-01 9.361900e-02
