0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.659600e-02 -7.916290e-01 1.697590e-01 2.000820e-01 2.547790e-01 -5.449210e-01 1.154270e-01 6.734900e-01
1.254310e-01 -8.435380e-01 2.383480e-01 2.589530e-01 3.339560e-01 -5.257310e-01 1.993180e-01 5.170740e-01
-5.153800e-02 -7.457010e-01 3.422200e-01 3.087060e-01 3.984150e-01 -4.581960e-01 2.668820e-01 2.954520e-01
7.428000e-02 -7.538480e-01 2.242830e-01 3.226450e-01 3.656180e-01 -5.819050e-01 6.661400e-02 6.436350e-01
7.462800e-02 -8.674950e-01 4.003200e-02 2.751550e-01 3.190200e-01 -5.730460e-01 2.040130e-01 6.789940e-01
1.908110e-01 -7.758290e-01 -1.111520e-01 2.899810e-01 7.129400e-02 -5.431360e-01 -4.495000e-03 1.209580e+00
1.553900e-01 -8.410610e-01 -1.945500e-02 2.553750e-01 1.595200e-01 -5.450340e-01 1.075340e-01 9.248400e-01
6.357500e-02 -8.419370e-01 2.258980e-01 2.589300e-01 2.525260e-01 -4.516910e-01 2.194320e-01 5.054760e-01
-1.779400e-02 -7.807240e-01 2.087930e-01 2.848170e-01 3.915240e-01 -4.774430e-01 2.498260e-01 3.894380e-01
-4.068000e-02 -7.476770e-01 2.451890e-01 3.725160e-01 4.341340e-01 -3.926750e-01 3.769680e-01 2.300840e-01
4.226800e-02 -7.239500e-01 1.929400e-02 2.375060e-01 2.089440e-01 -5.011910e-01 6.668000e-03 8.953070e-01
2.664200e-02 -8.687860e-01 9.427100e-02 2.222320e-01 2.233600e-01 -5.618830e-01 7.199300e-02 7.367780e-01
8.411000e-02 -8.211210e-01 2.498450e-01 2.714260e-01 3.327640e-01 -5.371490e-01 2.520300e-01 4.187010e-01
2.218200e-02 -8.581230e-01 3.023290e-01 1.998680e-01 3.826680e-01 -5.008550e-01 1.719600e-01 4.109670e-01
-1.380460e-01 -7.854900e-01 3.472630e-01 3.280120e-01 4.710890e-01 -3.965890e-01 4.172800e-01 1.119880e-01
-8.720600e-02 -7.548540e-01 3.204460e-01 4.153520e-01 4.557590e-01 -4.782350e-01 4.434480e-01 1.508180e-01
1.434990e-01 -8.307730e-01 -3.603300e-02 2.696370e-01 5.979000e-02 -6.254910e-01 3.734000e-02 1.134567e+00
7.265400e-02 -8.187670e-01 1.698740e-01 2.546570e-01 3.464190e-01 -5.393380e-01 1.249540e-01 5.931400e-01
-4.930000e-03 -8.002310e-01 3.599880e-01 3.668080e-01 4.399590e-01 -4.381790e-01 3.803150e-01 1.289560e-01
1.466100e-02 -7.983310e-01 2.888800e-01 2.916240e-01 3.245640e-01 -5.361300e-01 2.717980e-01 3.639690e-01
-1.623050e-01 -7.552150e-01 3.494170e-01 3.938610e-01 4.887640e-01 -4.897240e-01 5.064370e-01 -4.309000e-03
6.809800e-02 -8.168330e-01 2.063870e-01 2.888460e-01 3.465920e-01 -5.370550e-01 2.032370e-01 4.661900e-01
-1.045020e-01 -7.316230e-01 2.919770e-01 4.721540e-01 5.212900e-01 -4.216600e-01 4.454660e-01 9.791800e-02
-1.153550e-01 -7.157500e-01 4.521800e-01 4.909470e-01 5.750030e-01 -4.310830e-01 5.004550e-01 -1.362720e-01
-9.892500e-02 -8.307450e-01 3.051150e-01 3.986310e-01 4.161500e-01 -5.126360e-01 3.725070e-01 9.315900e-02
-5.084800e-02 -6.953280e-01 3.425790e-01 4.200240e-01 5.246720e-01 -4.820270e-01 4.491530e-01 1.291500e-02
-4.322800e-02 -8.143030e-01 2.699890e-01 3.182390e-01 4.889340e-01 -4.221830e-01 4.328930e-01 1.715840e-01
-8.380800e-02 -7.739460e-01 3.802150e-01 3.889230e-01 4.468170e-01 -4.070500e-01 3.118090e-01 1.526800e-01
-1.251390e-01 -7.197480e-01 2.804060e-01 4.153980e-01 5.330790e-01 -4.858390e-01 4.393380e-01 3.124000e-03
-6.666000e-02 -8.067670e-01 3.304370e-01 4.978840e-01 4.677500e-01 -4.144810e-01 5.463590e-01 -4.100600e-02
-3.274400e-02 -7.830100e-01 4.019360e-01 4.279610e-01 4.805130e-01 -5.396600e-01 3.625440e-01 8.457200e-02
-1.090770e-01 -7.644300e-01 2.165890e-01 4.149520e-01 4.563500e-01 -4.535610e-01 4.352540e-01 1.523400e-01
-9.677400e-02 -7.497770e-01 3.334830e-01 4.652770e-01 5.503200e-01 -5.007070e-01 3.885370e-01 1.523820e-01
-1.215750e-01 -7.824490e-01 3.447280e-01 4.216460e-01 5.594920e-01 -4.748600e-01 4.510030e-01 9.419500e-02
